precio_producto,costo_envio,categoria_producto,peso_producto,fotos_producto,ciudad_vendedor,estado_vendedor,estado_cliente,puntuacion_satisfaccion,comentario,dias_entrega,diferencia_estimado_real,mes_compra,anio_compra,dia_semana_compra,hora_compra,estado_orden
110.0,14.5,bebes,1200.0,2.0,arapongas,PR,SP,5,,7.392430555541068,20.963761574123055,11,2017,4,15,delivered
294.9,20.34,automotivo,795.0,2.0,londrina,PR,SP,1,"Loja lixo, entregaram produto errado, mandei email pro stark reclamando, nem obtive resposta, bela consideraçao por um cliente de tantos anos, qro ver o valor na minha fatura, ja q sao diferentes!",8.025312500074506,46.344131944235414,10,2016,3,15,delivered
39.9,9.94,,700.0,,santos,SP,SP,5,"Chegou antes do prazo, bem embalado, recomendo ",4.669085647910833,7.484351851977408,5,2017,2,20,delivered
29.99,26.51,moveis_decoracao,2900.0,1.0,indaiatuba,SP,RS,3,A lixeira serve só pra por contonete e algodão sujo muito pequeno ,14.027719907462597,24.400532407220453,6,2018,5,13,delivered
485.0,19.15,cool_stuff,650.0,3.0,ribeirao preto,SP,RS,1,"Pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.",57.70732638891786,-29.643379629589617,11,2017,4,22,delivered
485.0,19.15,cool_stuff,650.0,3.0,ribeirao preto,SP,RS,1,"Pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.",57.70732638891786,-29.643379629589617,11,2017,4,22,delivered
110.0,15.52,cama_mesa_banho,9050.0,1.0,ibitinga,SP,PR,5,"NOTA MIL AMEI COMPRARA COMVOCES, VOU CONTINUAR COMPRANDO, OBRIGADA DE CORAÇÃO.",6.033194444607943,20.195775462780148,1,2018,5,18,delivered
99.9,32.5,moveis_decoracao,2500.0,1.0,curitiba,PR,BA,5,"Produto bom e de muita qualidade , chegou até antes do prazo ! ",12.129560185130686,11.303900463040918,4,2018,2,13,delivered
24.9,15.1,cama_mesa_banho,200.0,1.0,piracicaba,SP,PR,4,,24.681504629552364,7.421006944496185,12,2017,5,21,delivered
31.9,3.37,beleza_saude,650.0,1.0,rio de janeiro,RJ,SP,4,,5.944502314552665,26.368634259328246,8,2018,5,16,delivered
22.9,6.74,beleza_saude,450.0,1.0,sao paulo,SP,SP,4,,5.944502314552665,26.368634259328246,8,2018,5,16,delivered
22.9,6.74,beleza_saude,450.0,1.0,sao paulo,SP,SP,4,,5.944502314552665,26.368634259328246,8,2018,5,16,delivered
14.9,3.37,beleza_saude,50.0,1.0,sao paulo,SP,SP,4,,5.944502314552665,26.368634259328246,8,2018,5,16,delivered
31.19,3.37,beleza_saude,575.0,1.0,sao paulo,SP,SP,4,,5.944502314552665,26.368634259328246,8,2018,5,16,delivered
35.99,3.38,beleza_saude,2525.0,1.0,sao paulo,SP,SP,4,,5.944502314552665,26.368634259328246,8,2018,5,16,delivered
115.0,18.06,esporte_lazer,1250.0,1.0,guara,SP,RJ,4,,27.01364583335817,4.084236111026257,12,2017,5,21,delivered
169.9,25.27,utilidades_domesticas,8600.0,1.0,sao paulo,SP,SP,4,,5.2644444443285465,21.286307870410383,6,2018,4,10,delivered
49.99,23.5,papelaria,600.0,3.0,brasilia,DF,SP,4,,12.467175925616175,11.561365740839392,7,2018,0,23,delivered
135.0,18.2,cama_mesa_banho,1850.0,1.0,ibitinga,SP,RJ,5,,14.194976852275431,5.350659721996635,9,2017,2,10,delivered
59.99,15.72,market_place,5600.0,1.0,indaiatuba,SP,SP,1,"O produto está com a entrega em atraso.
Até o momento não obtive nenhum retorno do meu chamado que está em aberto! ",18.14267361117527,-9.760208333376795,8,2018,2,14,delivered
25.89,22.9,papelaria,250.0,1.0,sao paulo,SP,AL,5,,10.447870370466262,5.493819444440305,8,2018,3,1,delivered
94.95,38.94,bebes,650.0,1.0,limeira,SP,PE,5,"Amei o produto, e chegou bem antes do prazo de entrega. Eu recomendo essa loja. ",15.833518518600613,9.386770833283663,7,2018,3,18,delivered
636.0,15.84,beleza_saude,638.0,2.0,braganca paulista,SP,SP,3,"Foi tudo no prazo. .
Bem embalado e perfeito estado.",7.936712963040918,16.473668981343508,1,2017,0,14,delivered
53.99,18.26,perfumaria,200.0,1.0,santo andre,SP,MG,4,,9.26251157419756,19.181689814664423,4,2018,0,13,delivered
21.9,14.1,eletronicos,200.0,1.0,sao paulo,SP,RJ,4,,16.02388888876885,6.094745370559394,1,2018,1,21,delivered
89.9,34.79,malas_acessorios,16100.0,2.0,santa barbara d´oeste,SP,SP,5,,6.834340277593583,5.416886574123055,6,2017,2,17,delivered
72.0,19.19,esporte_lazer,400.0,5.0,goiania,GO,SP,5,,4.69449074100703,13.376562499906868,5,2018,3,22,delivered
97.0,51.18,fashion_bolsas_e_acessorios,150.0,7.0,porto seguro,BA,PR,5,,11.202986111398786,15.944745370186865,3,2018,5,20,delivered
63.99,18.33,pet_shop,8450.0,3.0,sao carlos,SP,GO,2,"pois era pra entregar previsão para dia 03/04/2018 já esta quase chegando a fatura e o produto não chegou ate hoje , nunca comprei um produto pela internet pra demorar desse tanto.",28.21863425942138,-6.922812500037253,3,2018,1,16,delivered
110.99,14.17,artes,1700.0,1.0,salto,SP,SP,2,"Pelas imagens achei q fosse tela com moldura. Até pq na discrição está escrito q a espessura e de 2 cm. 
Só q na verdade é um mdf de 3 mm fiquei um pouco fustratado mas tudo bem. ",5.111817129421979,8.104965277947485,2,2018,3,18,delivered
68.0,30.28,moveis_sala,7500.0,1.0,mesquita,RJ,SP,4,,6.09298611106351,22.209467592649162,6,2018,3,16,delivered
40.8,8.29,construcao_ferramentas_seguranca,600.0,1.0,sao paulo,SP,SP,4,Muito boa entrega,3.4241666668094695,5.924374999944121,5,2018,1,15,delivered
56.99,28.8,cama_mesa_banho,1250.0,2.0,ibitinga,SP,PA,1,produto com defeito nas costuras.,26.215081018861383,8.29998842580244,8,2017,4,11,delivered
19.99,15.1,telefonia_fixa,150.0,4.0,sao paulo,SP,RS,5,"Ocorreu tudo certo,tanto o produto quanto o prazo de entrega..
",12.492314814589918,33.53707175934687,6,2017,5,23,delivered
26.33,15.1,esporte_lazer,163.0,1.0,sorocaba,SP,MG,5,Chegou certinho antes do prazo recomendo a todos ,11.961064815055579,11.460011573974043,5,2017,0,13,delivered
67.99,25.6,automotivo,4900.0,1.0,sao bento do sul,SC,PR,5,Ótimo atendimento ,27.277210648171604,-11.169907407369465,7,2018,2,21,delivered
123.47,9.02,beleza_saude,500.0,1.0,sando andre,SP,SP,4,,4.04394675930962,2.438483796082437,8,2018,4,12,delivered
143.99,17.85,esporte_lazer,800.0,4.0,ribeirao preto,SP,RS,3,"Faltou o killer do combo, recebi o mr skull e a coqueteleira. Vieram bem acondicionados e no prazo informado ",22.757013889029622,2.511145833414048,2,2017,0,17,delivered
18.9,16.79,eletronicos,150.0,1.0,maringa,PR,RJ,5,,10.465243055485189,12.150671296287328,10,2017,2,9,delivered
120.0,55.1,beleza_saude,3500.0,5.0,sao paulo,SP,TO,4,Otima qualidade,15.646458333358169,14.435138888657093,4,2018,1,22,delivered
6.0,7.39,beleza_saude,50.0,1.0,santo andre,SP,SP,4,,3.9532060185447335,13.27444444457069,5,2018,4,18,delivered
25.9,18.23,automotivo,300.0,4.0,mogi das cruzes,SP,PR,5,O pruto deveria vim especificados a metragem correta,22.150289351586252,0.33429398154839873,5,2018,3,12,delivered
25.9,18.23,automotivo,300.0,4.0,mogi das cruzes,SP,PR,5,O pruto deveria vim especificados a metragem correta,22.150289351586252,0.33429398154839873,5,2018,3,12,delivered
99.0,9.51,informatica_acessorios,450.0,3.0,sao paulo,SP,SP,4,Muito rápido e eficiência.....,0.9968981482088566,11.423842592630535,11,2017,4,13,delivered
32.64,15.1,pet_shop,1500.0,1.0,campinas,SP,MG,5,Nota 1000...,8.335324074141681,16.29974537016824,6,2017,1,8,delivered
69.9,29.9,moveis_decoracao,2600.0,6.0,sao paulo,SP,AL,2,Boa tarde! Achei que demorou bastante a chegar em minha residência. Mas apesar da demora estou satisfeita com meu varal.,26.4256597221829,0.06037037027999759,1,2018,4,12,delivered
69.9,19.46,brinquedos,600.0,10.0,campo limpo paulista,SP,RS,1,Não passou o prazo ainda.,13.99166666669771,24.500868055503815,4,2018,5,12,delivered
28.7,18.23,fashion_bolsas_e_acessorios,200.0,1.0,limeira,SP,MG,4,,19.823923611082137,7.372349536977708,4,2018,5,19,delivered
140.0,15.29,beleza_saude,1125.0,1.0,botucatu,SP,SP,4,,8.140069444663823,12.361956018488854,6,2018,3,11,delivered
37.99,16.11,cama_mesa_banho,500.0,1.0,ibitinga,SP,RJ,1,"Só foi entregue a boneca,faltou os panos de pratos és as saias da cama box de solteiro.",8.109027777798474,14.228645833209157,10,2017,3,15,delivered
299.99,20.0,brinquedos,1582.0,2.0,rio de janeiro,RJ,RS,5,"A princípio tudo certo, ainda não testei pois eh um presente para o Natal.",13.241493055596948,21.04931712942198,11,2017,4,17,delivered
44.99,15.23,moveis_decoracao,550.0,5.0,sao paulo,SP,PR,4,,15.438726852182299,3.9147800924256444,3,2018,3,15,delivered
89.99,15.38,eletrodomesticos_2,2750.0,2.0,osasco,SP,SP,5,"produto foi entregue de acordo com a compra, antes do prazo informado, muito satisfeita.",4.126377314794809,8.297106481622905,5,2017,4,13,delivered
58.99,17.66,beleza_saude,200.0,2.0,santo andre,SP,RJ,5,,11.713460648432374,12.262395833153278,11,2017,2,0,delivered
45.0,34.15,consoles_games,150.0,2.0,araguari,MG,PB,3,recomendo,18.072835647966713,13.316585648339242,8,2017,6,14,delivered
75.0,13.08,automotivo,5000.0,1.0,guarulhos,SP,SP,4,tudo ok,5.419849536847323,6.116504629608244,8,2017,0,11,delivered
59.9,14.73,cine_foto,625.0,5.0,sao paulo,SP,SP,5,,12.013622684869915,5.414965278003365,7,2018,5,13,delivered
29.99,16.79,telefonia,350.0,6.0,sao paulo,SP,MT,1,,23.28802083292976,7.070023148320615,12,2017,2,15,delivered
798.0,56.89,pet_shop,18800.0,5.0,sao paulo,SP,RS,5,"Parabéns pelo atendimento!!!
Um abraço.Enedina",13.171828703954816,13.308240740559995,5,2017,6,12,delivered
49.99,17.06,telefonia,350.0,7.0,sao paulo,SP,BA,5,Produto excelente fiquei muito satisfeito.,27.044166666921228,-0.6310648149810731,4,2018,4,14,delivered
99.99,12.09,cool_stuff,1200.0,1.0,sao paulo,SP,SP,1,"Muito demorado para enviar o produto, e que até agora não chegou.",24.61651620361954,-2.5334259257651865,4,2017,6,22,delivered
172.5,38.76,informatica_acessorios,2000.0,1.0,vendas@creditparts.com.br,PR,BA,1,"Minha compra ainda não chegou, não respeitam o prazo de entrega, não me atendem não me respondem. Total falta de respeito. ",54.31296296278015,-20.797685184981674,12,2017,5,11,delivered
129.96,36.74,moveis_escritorio,7400.0,1.0,itaquaquecetuba,SP,GO,5,,19.634351851884276,22.395972222089767,3,2017,3,23,delivered
108.9,28.14,utilidades_domesticas,6900.0,1.0,divinopolis,MG,SC,1,,30.173275463283062,-6.908807870466262,10,2017,2,17,delivered
119.9,20.18,esporte_lazer,4350.0,2.0,jau,SP,SP,1,,5.070567129645497,13.235243055503815,3,2018,5,16,delivered
14.99,7.78,esporte_lazer,200.0,3.0,sao paulo,SP,SP,5,,2.247013888787478,11.263842592481524,6,2017,1,11,delivered
45.99,14.1,moveis_decoracao,313.0,3.0,sao paulo,SP,RS,5,,19.00162037042901,14.219953703694046,12,2017,4,18,delivered
149.99,14.64,cama_mesa_banho,2100.0,1.0,tres rios,RJ,RJ,4,,5.295034721959382,18.043680555652827,1,2018,5,15,delivered
79.98,22.87,moveis_escritorio,7463.0,1.0,itaquaquecetuba,SP,SP,3,,30.124791666399688,-0.6234722221270204,3,2018,6,11,delivered
110.0,13.21,cama_mesa_banho,1938.0,1.0,sao paulo,SP,SP,5,Entrega antes do prazo. ,3.2752777780406177,10.04525462957099,5,2018,1,16,delivered
110.0,13.21,cama_mesa_banho,1938.0,1.0,sao paulo,SP,SP,5,Entrega antes do prazo. ,3.2752777780406177,10.04525462957099,5,2018,1,16,delivered
99.9,12.2,beleza_saude,1050.0,1.0,ribeirao preto,SP,SP,1,"Comprei um produto de 1 litro e chegou em de 300 ml. Nao veio a nota fiscal do produto, sem falar que o mesmo chegou em uma embalagem duvidosa.",9.056666666641831,10.388819444458932,8,2017,3,13,delivered
69.9,15.7,cama_mesa_banho,950.0,1.0,ibitinga,SP,MG,5,,10.038067129440606,10.470729166641831,3,2017,2,11,delivered
219.99,15.14,cama_mesa_banho,2900.0,4.0,sao paulo,SP,SP,5,,9.021701388526708,8.226620370522141,6,2017,6,18,delivered
27.9,15.1,bebes,350.0,1.0,ibitinga,SP,RS,4,,30.1339699071832,-0.9213888887315989,2,2018,0,18,delivered
149.9,12.75,cama_mesa_banho,1800.0,1.0,piracicaba,SP,SP,5,,6.946585648227483,7.095208333339542,1,2018,4,22,delivered
89.9,17.88,cama_mesa_banho,1650.0,1.0,piracicaba,SP,RJ,5,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",9.076226851902902,19.209236111026257,11,2017,3,17,delivered
89.9,17.88,cama_mesa_banho,1300.0,1.0,piracicaba,SP,RJ,5,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",9.076226851902902,19.209236111026257,11,2017,3,17,delivered
89.99,22.95,beleza_saude,250.0,3.0,santo andre,SP,AL,1,,36.09212962957099,-4.999432870186865,10,2017,4,21,delivered
199.0,26.42,telefonia,150.0,3.0,brasilia,DF,AC,5,Entrega rápida e o produto é excelente!!,11.415115740615875,22.14068287052214,8,2017,4,10,delivered
39.99,18.44,beleza_saude,417.0,1.0,carapicuiba,SP,SC,5,,12.211747684981674,15.309224537108094,6,2018,3,11,delivered
18.99,8.72,telefonia,150.0,1.0,sao paulo,SP,SP,5,,3.4956481480039656,14.509942129720002,3,2017,6,23,delivered
380.0,35.83,eletrodomesticos_2,15950.0,1.0,sao paulo,SP,SP,4,,7.953009258955717,7.330162037163973,3,2018,2,17,delivered
122.99,63.11,beleza_saude,700.0,1.0,sao luis,MA,SP,5,,20.749895833432674,-0.7364351851865649,7,2018,1,23,delivered
130.0,34.71,malas_acessorios,2000.0,1.0,sao paulo,SP,RO,5,,17.92004629643634,16.20614583324641,7,2017,1,20,delivered
89.49,15.38,informatica_acessorios,207.0,1.0,sao jose dos campos,SP,ES,3,,32.37922453740612,-8.927500000223517,1,2018,1,13,delivered
99.0,12.19,esporte_lazer,461.0,5.0,ribeirao preto,SP,SP,5,,8.196805555839092,9.128819444216788,10,2017,0,16,delivered
99.0,12.19,esporte_lazer,461.0,5.0,ribeirao preto,SP,SP,5,,8.196805555839092,9.128819444216788,10,2017,0,16,delivered
119.99,25.0,informatica_acessorios,6550.0,1.0,ilicinea,MG,MG,5,,4.4385300925932825,17.080613425932825,6,2018,0,11,delivered
99.0,26.43,moveis_decoracao,1900.0,3.0,sao paulo,SP,RN,1,ainda aguardando,39.035474536940455,-3.622256944421679,3,2017,1,14,delivered
13.99,7.78,perfumaria,50.0,1.0,sao paulo,SP,SP,5,produto chegou antes da data prevista.,5.022476851474494,7.185833333525807,10,2017,5,19,delivered
13.99,7.78,perfumaria,50.0,1.0,sao paulo,SP,SP,5,produto chegou antes da data prevista.,5.022476851474494,7.185833333525807,10,2017,5,19,delivered
29.0,18.3,fashion_bolsas_e_acessorios,100.0,4.0,alvorada,RS,SP,5,,8.474293981678784,13.155856481287628,7,2018,1,8,delivered
12.98,15.1,telefonia,275.0,6.0,sao paulo,SP,SC,5,,20.014363425783813,8.209305555559695,1,2018,4,18,delivered
37.99,13.08,esporte_lazer,600.0,2.0,sao paulo,SP,SP,3,demorou no correio para entregar,16.022349537350237,4.134201388806105,12,2017,1,20,delivered
89.9,27.1,moveis_decoracao,1800.0,3.0,jaragua do sul,SC,BA,5,"Muito bom, foi entregue antes do prazo e os produtos de alta qualidade.",14.360162036959082,14.691944444552064,3,2017,0,22,delivered
295.0,18.78,utilidades_domesticas,1150.0,5.0,sao paulo,SP,SP,5,,9.953865740913898,14.569837962742895,12,2017,0,11,delivered
1599.0,93.05,esporte_lazer,24450.0,1.0,sao paulo,SP,BA,1,"Devido a uma irresponsabilidade da empresa o produto não chegou em minha residência, estou aguardando mais informações da empresa responsável ! 
Obs: já tem mais de um mês que fiz a compra. ",40.98871527751908,7.106770833488554,1,2018,4,21,delivered
81.35,16.76,perfumaria,700.0,3.0,sao paulo,SP,DF,5,Pedido entregue antes do previsto.,6.19766203686595,8.121319444384426,8,2018,2,16,delivered
12.9,17.63,eletronicos,175.0,1.0,sao paulo,SP,PE,5,,12.746874999720603,18.272384259384125,1,2018,4,23,delivered
56.99,27.25,beleza_saude,350.0,1.0,sao luis,MA,SP,4,Bon atendimento. Bom produto,12.36239583324641,13.226759259123355,1,2018,5,9,delivered
79.9,15.44,informatica_acessorios,150.0,1.0,campinas,SP,RJ,5,Muito bom SUPER INDICO!,17.322407407686114,20.162453703582287,5,2018,1,12,delivered
169.99,19.43,esporte_lazer,1350.0,1.0,ribeirao pires,SP,BA,1,Das 4 und compradas só chegaram 3 e sem nota fiscal. Isso mostra a grande falta de organização ,22.28842592611909,1.2760532405227423,11,2017,2,10,delivered
169.99,19.43,esporte_lazer,1350.0,1.0,ribeirao pires,SP,BA,1,Das 4 und compradas só chegaram 3 e sem nota fiscal. Isso mostra a grande falta de organização ,22.28842592611909,1.2760532405227423,11,2017,2,10,delivered
169.99,19.43,esporte_lazer,1350.0,1.0,ribeirao pires,SP,BA,1,Das 4 und compradas só chegaram 3 e sem nota fiscal. Isso mostra a grande falta de organização ,22.28842592611909,1.2760532405227423,11,2017,2,10,delivered
169.99,19.43,esporte_lazer,1350.0,1.0,ribeirao pires,SP,BA,1,Das 4 und compradas só chegaram 3 e sem nota fiscal. Isso mostra a grande falta de organização ,22.28842592611909,1.2760532405227423,11,2017,2,10,delivered
89.9,34.39,moveis_decoracao,4450.0,8.0,serra negra,SP,RJ,5,,10.94467592611909,18.230266203638166,6,2018,6,19,delivered
29.9,14.52,fashion_calcados,200.0,12.0,curitiba,PR,SP,5,,15.599629629403353,8.626504629850388,4,2017,0,18,delivered
50.0,16.05,bebes,250.0,1.0,porto alegre,RS,SP,5,"Loja melhor só na Irineu, vc não sabe nem eu",7.99960648175329,23.479513888712972,2,2017,0,12,delivered
149.99,27.59,beleza_saude,500.0,7.0,sao paulo,SP,PA,4,,24.341481481213123,16.22027777787298,2,2018,2,10,delivered
109.99,29.7,esporte_lazer,3775.0,7.0,santa barbara d'oeste,SP,PE,5,"Entrega no prazo e produto muito bom. Ligaram antes pra informar que existia o produto em outra cor que poderia ser enviada antes, mas preferi esperar e ter na cor desejada. Muito pontuais.",13.353009259328246,17.37218749988824,3,2017,2,6,delivered
79.0,12.05,esporte_lazer,200.0,1.0,jau,SP,SP,3,,11.076770833227783,12.431076388806105,2,2018,6,11,delivered
75.9,18.41,casa_construcao,750.0,6.0,salto,SP,PR,1,"Recebi o produto, porém veio da cor errada.",17.082326388917863,26.380729166790843,5,2018,1,12,delivered
119.0,58.69,informatica_acessorios,6550.0,1.0,ilicinea,MG,RJ,3,A avaliação geral foi regular porque ainda não testei o produto. Avaliei a compra/entrega. ,4.99285879638046,29.528692129533738,5,2018,1,11,delivered
119.0,58.69,informatica_acessorios,6550.0,1.0,ilicinea,MG,RJ,3,A avaliação geral foi regular porque ainda não testei o produto. Avaliei a compra/entrega. ,4.99285879638046,29.528692129533738,5,2018,1,11,delivered
34.5,8.72,esporte_lazer,518.0,1.0,sao paulo,SP,SP,4,,16.330405092332512,-2.799918981269002,11,2017,1,11,delivered
44.9,11.86,ferramentas_jardim,1150.0,1.0,sao roque,SP,SP,5,"Excelente empresa. 
Entregou antes do prazo. ",5.397523147985339,8.1912847221829,4,2018,4,9,delivered
114.94,18.52,moveis_escritorio,7513.0,1.0,itaquaquecetuba,SP,SP,5,,14.108009259216487,4.102071759290993,10,2017,3,18,delivered
388.0,25.59,bebes,11100.0,2.0,santa barbara d´oeste,SP,MT,5,Entrega efetuado bem antes da data programada,14.360266203526407,13.097951388917863,11,2017,5,13,delivered
107.0,16.38,esporte_lazer,3100.0,1.0,ribeirao preto,SP,SP,4,"Produto bom, embora o sabor, nao tive como esvolher , nao gosto de chocolate. Entrega rapida",6.864143518730998,10.251319444272667,8,2017,1,21,delivered
320.0,58.91,moveis_decoracao,13450.0,1.0,conchal,SP,MS,4,,6.82064814819023,32.30754629615694,12,2017,4,20,delivered
110.0,29.81,esporte_lazer,3450.0,1.0,porto alegre,RS,MG,5,,7.622951389290392,24.60684027755633,3,2017,3,18,delivered
199.0,24.54,telefonia,700.0,4.0,lauro de freitas,BA,PE,5,o tablet veio com defeito o que devo faze ????,10.56136574037373,6.080833333544433,8,2018,5,8,delivered
132.9,15.68,beleza_saude,300.0,1.0,navegantes,SC,RS,5,,8.096886573825032,13.205000000074506,7,2017,3,16,delivered
99.99,15.8,informatica_acessorios,450.0,4.0,belo horizonte,MG,RJ,1,"Recebi, mas porém, não é original.
Deveriam ser mais transparente, pq no site está constando que é uma peça original. ",7.963055555708706,12.135717592667788,7,2018,3,21,delivered
14.5,10.96,utilidades_domesticas,500.0,1.0,sao paulo,SP,SP,3,,7.9555787038989365,16.370706018526107,1,2017,0,16,delivered
39.9,18.08,automotivo,1100.0,2.0,sao paulo,SP,PR,3,,4.603923611342907,11.971620370168239,7,2018,1,10,delivered
24.9,16.36,informatica_acessorios,200.0,2.0,belo horizonte,MG,RJ,3,,7.022268518339843,14.507777777966112,8,2018,2,11,delivered
34.9,16.05,cama_mesa_banho,550.0,1.0,ibitinga,SP,ES,1,"Realizei a compra de 2 colchas de solteiro e só recebi 1 produto.
E até agora não recebi a outra colcha.",7.804039352107793,33.399062499869615,4,2017,1,19,delivered
34.9,16.05,cama_mesa_banho,550.0,1.0,ibitinga,SP,ES,1,"Realizei a compra de 2 colchas de solteiro e só recebi 1 produto.
E até agora não recebi a outra colcha.",7.804039352107793,33.399062499869615,4,2017,1,19,delivered
34.9,16.05,cama_mesa_banho,550.0,1.0,ibitinga,SP,ES,4,,7.804039352107793,33.399062499869615,4,2017,1,19,delivered
34.9,16.05,cama_mesa_banho,550.0,1.0,ibitinga,SP,ES,4,,7.804039352107793,33.399062499869615,4,2017,1,19,delivered
24.9,10.96,fashion_roupa_masculina,400.0,2.0,sao paulo,SP,SP,5,Recebi no prazo e o produto é de boa qualidade ,21.63814814807847,4.484652777668089,4,2017,4,21,delivered
